,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108
318,0.42,0.0001,0.0001,1.21,0.0001,0.0001,0.75,0.0001,0.0001,0.87,0.0001,0.0001,0.0001,0.57,0.0001,0.0001,0.86,0.07,1.55,0.0001,0.32,0.18,0.13,0.0001,0.0001,0.0001,0.03,1.16,0.12,0.0001,0.0001,0.0001,0.58,0.63,0.09,0.0001,1.06,0.0001,0.0001,0.96,0.89,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.78,0.0001,0.0001,0.0001,1.06,0.98,0.0001,0.0001,1.89,0.0001,0.0001,0.41,0.33,0.0001,0.0001,0.15,0.0001,0.0001,0.8,0.0001,0.0001,1.0,0.0001,0.0001,0.0001,0.0001,0.24,0.0001,0.0001,1.33,0.0001,1.49,0.0001,0.77,0.96,0.0001,0.15,0.0001,3.15,0.8,0.0001,2.05,0.98,0.0001,0.65,2.32,0.75,0.0001,0.41,0.0001,0.93,0.0001,0.43,0.0001,0.0001,0.56,0.0001,0.0001,0.0001,0.0001,0.0001
319,0.51,0.0001,0.0001,0.0001,0.0001,0.0001,1.33,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.85,0.0001,0.0001,0.05,0.0001,1.19,0.0001,0.0001,1.24,0.87,0.0001,0.0001,0.44,0.8,0.0001,0.5,0.0001,0.0001,1.58,0.61,0.34,0.0001,1.97,1.49,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.71,0.63,0.21,0.0001,0.0001,0.54,0.4,0.0001,0.0001,1.59,0.24,0.0001,1.03,0.52,0.0001,0.24,0.0001,0.0001,0.54,1.92,0.0001,0.0001,0.41,0.0001,0.0001,0.0001,0.0001,1.54,0.0001,0.0001,0.98,0.0001,2.52,0.0001,1.18,1.1,0.0001,0.0001,0.0001,1.32,0.0001,0.0001,0.62,0.61,0.0001,0.89,2.67,1.21,0.0001,0.54,0.0001,0.78,0.0001,0.0001,0.0001,0.0001,1.56,0.0001,0.0001,0.06,0.0001,0.38
320,0.42,0.0001,0.31,0.0001,0.34,0.0001,1.75,0.0001,0.0001,0.0001,0.0001,0.0001,1.75,0.57,0.0001,0.0001,0.0001,0.07,0.55,0.0001,0.32,2.18,0.13,0.0001,0.0001,0.85,1.03,0.0001,0.0001,0.0001,0.0001,0.81,0.58,0.63,1.09,1.9,1.06,0.0001,0.0001,0.0001,0.0001,0.0001,0.97,0.0001,1.54,0.0001,0.0001,0.8,0.78,0.0001,0.0001,0.0001,0.06,0.0001,0.0001,0.0001,1.89,0.9,0.0001,0.0001,0.33,0.0001,0.0001,0.15,0.1,0.19,1.8,0.0001,0.0001,0.001,0.0001,0.0001,1.96,0.0001,1.24,1.51,0.0001,2.33,0.0001,2.49,0.52,0.0001,0.0001,0.99,0.15,0.33,1.15,0.0001,0.0001,1.05,0.0001,0.0001,0.65,2.32,0.75,0.42,0.0001,0.0001,2.93,0.0001,0.43,0.74,0.0001,0.56,0.0001,0.0001,0.63,0.0001,0.93
321,0.51,0.68,0.67,0.0001,1.98,0.0001,1.33,0.0001,0.0001,0.0001,0.0001,0.7,2.75,0.0001,0.0001,1.73,0.0001,0.6,0.0001,0.0001,0.0001,1.24,0.87,0.22,0.0001,1.44,0.8,0.0001,0.0001,0.76,0.0001,0.58,0.61,1.34,0.22,0.0001,0.49,0.0001,0.0001,0.0001,0.0001,0.0001,0.38,0.0001,2.87,0.0001,0.0001,0.71,0.63,0.21,0.0001,0.0001,0.54,0.0001,0.61,0.0001,2.59,2.24,0.0001,0.0001,0.52,0.0001,0.0001,1.3,0.47,0.54,0.92,0.0001,1.46,0.0001,0.0001,0.0001,3.58,0.09,0.0001,0.91,0.0001,0.98,0.0001,0.0001,0.38,0.0001,0.1,2.16,0.19,0.55,0.32,0.0001,0.0001,1.62,0.61,0.0001,0.0001,2.67,0.21,0.0001,0.0001,0.0001,1.78,0.0001,0.9,0.0001,0.0001,0.0001,0.0001,0.0001,0.06,0.0001,0.38
322,0.42,0.5,1.31,0.21,1.34,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.75,0.57,1.59,1.53,0.0001,0.07,0.0001,0.0001,0.0001,0.18,0.13,0.0001,0.0001,0.85,0.03,0.16,0.0001,0.07,0.47,0.0001,0.58,1.63,0.0001,0.0001,1.06,0.0001,0.0001,0.0001,0.89,0.0001,0.97,0.0001,1.54,0.0001,0.0001,0.0001,0.78,0.0001,0.0001,0.42,0.06,0.0001,0.96,0.0001,1.89,1.9,0.0001,0.0001,0.33,0.0001,0.0001,0.15,1.1,0.19,0.0001,0.1,0.91,0.0001,1.04,0.0001,1.96,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.77,0.0001,0.99,0.0001,1.33,0.0001,0.0001,0.0001,5.05,1.98,0.0001,0.0001,1.32,0.0001,0.0001,0.41,0.71,0.93,0.0001,0.43,0.0001,0.06,0.0001,0.0001,0.0001,0.63,0.0001,0.0001
323,0.0001,0.0001,0.67,0.72,0.0001,0.87,0.0001,0.0001,0.0001,0.81,0.0001,0.0001,1.75,0.0001,1.38,0.73,0.05,0.0001,0.0001,0.0001,0.0001,0.0001,0.87,0.22,0.0001,0.44,0.0001,1.01,0.0001,0.0001,0.41,0.0001,0.0001,0.34,0.0001,0.0001,1.49,0.24,0.0001,0.0001,0.31,0.0001,1.38,0.44,0.0001,0.0001,0.0001,0.0001,0.63,0.21,0.0001,1.13,0.54,0.0001,1.61,0.65,1.59,0.24,0.0001,0.0001,0.52,0.0001,0.0001,0.3,0.47,0.54,0.0001,1.37,0.46,0.0001,0.85,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.18,0.1,0.0001,0.19,1.55,0.0001,0.0001,0.0001,5.62,1.61,0.0001,0.0001,0.0001,0.0001,0.0001,0.54,0.0001,0.0001,0.19,0.9,0.0001,0.0001,0.56,0.0001,0.0001,0.06,0.0001,0.38
324,0.42,0.0001,0.0001,0.21,0.0001,1.79,0.75,0.0001,0.0001,0.0001,0.0001,0.0001,0.75,0.0001,2.59,0.0001,0.0001,1.07,0.0001,0.0001,0.32,0.0001,0.0001,0.0001,0.0001,0.85,0.03,1.16,0.0001,0.07,1.47,0.81,0.58,0.63,0.0001,0.9,1.06,1.81,0.0001,0.0001,0.0001,0.87,0.97,1.64,0.0001,0.0001,0.0001,0.0001,0.78,0.0001,0.0001,0.0001,0.06,0.0001,0.96,0.0001,0.89,0.9,0.89,0.41,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.1,0.0001,0.001,2.04,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.77,0.96,0.0001,2.15,0.0001,0.0001,0.0001,0.0001,3.05,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.41,0.71,0.0001,0.0001,0.43,0.0001,0.06,0.0001,0.0001,0.76,0.0001,0.0001,0.0001
325,0.0001,0.0001,0.67,0.72,0.0001,0.87,0.33,0.0001,0.0001,0.0001,0.0001,0.7,0.0001,0.0001,1.38,0.0001,0.0001,0.6,0.0001,0.0001,1.74,0.0001,0.0001,0.22,0.52,1.44,0.8,0.0001,0.0001,0.0001,2.41,0.58,0.61,0.0001,0.0001,0.97,0.49,1.24,0.0001,0.0001,0.0001,1.59,0.38,4.44,0.0001,0.0001,0.0001,0.0001,1.63,0.21,0.0001,0.0001,0.54,0.0001,0.61,0.65,0.59,0.0001,0.0001,1.03,0.0001,0.0001,0.0001,0.3,0.0001,0.0001,0.92,0.37,0.46,0.41,1.85,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.18,2.1,0.16,3.19,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.89,0.0001,0.0001,0.0001,0.54,0.0001,0.0001,0.19,0.0001,0.0001,0.0001,0.0001,0.0001,1.99,0.06,0.0001,0.0001
326,0.0001,0.0001,0.0001,0.21,0.0001,0.79,0.0001,0.0001,0.0001,0.0001,0.57,0.75,0.0001,0.0001,0.59,0.0001,0.0001,1.07,0.0001,0.0001,0.32,0.0001,0.0001,0.0001,0.0001,0.85,1.03,0.16,0.0001,0.07,1.47,0.0001,0.58,0.63,0.09,0.0001,1.06,0.0001,0.0001,0.0001,0.0001,0.87,0.0001,3.64,0.0001,0.0001,0.0001,0.8,0.78,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2.89,0.0001,1.89,0.41,0.0001,0.0001,0.0001,0.0001,0.1,0.0001,0.8,0.1,1.91,2.0,3.04,0.0001,0.96,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.96,0.0001,3.15,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.65,0.0001,0.0001,0.42,1.41,0.0001,0.0001,0.0001,0.43,0.74,0.06,0.56,0.0001,0.76,0.0001,0.0001,0.0001
327,0.0001,0.0001,0.0001,0.0001,0.0001,0.87,0.0001,0.0001,0.0001,0.0001,3.72,0.0001,0.0001,0.0001,0.0001,0.0001,0.05,0.0001,0.0001,0.0001,0.74,0.24,0.0001,0.0001,0.0001,0.44,0.8,1.01,0.0001,0.76,0.41,0.0001,0.0001,0.34,0.22,0.0001,0.49,0.0001,2.38,0.0001,0.0001,1.59,0.0001,2.44,0.0001,0.0001,0.0001,0.71,0.63,0.21,0.0001,0.0001,0.0001,0.4,0.0001,0.0001,1.59,0.0001,1.92,0.03,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.37,2.46,1.41,2.85,0.73,0.58,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.1,0.0001,3.19,0.0001,0.32,0.0001,0.3,0.0001,0.0001,0.0001,0.89,0.0001,0.21,0.0001,0.54,0.0001,0.78,0.19,0.9,0.0001,0.0001,0.56,2.18,0.0001,0.06,0.0001,0.0001
328,0.42,0.0001,0.0001,0.0001,0.34,0.0001,0.75,0.68,0.0001,0.0001,6.57,0.0001,0.0001,0.57,0.0001,0.53,0.86,1.07,0.0001,0.0001,0.32,0.18,0.0001,0.0001,0.0001,0.85,0.03,1.16,0.12,1.07,0.0001,0.0001,0.0001,0.63,0.0001,0.0001,0.06,0.81,2.79,0.0001,0.0001,0.87,0.97,0.0001,0.0001,0.32,0.0001,0.0001,0.78,0.58,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.89,0.0001,0.0001,0.0001,0.0001,0.0001,0.1,0.0001,0.0001,1.1,0.91,0.001,2.04,0.78,0.0001,0.0001,0.24,0.0001,0.0001,0.0001,0.0001,0.49,0.0001,0.0001,0.96,0.0001,2.15,0.0001,0.15,0.0001,0.0001,0.05,0.0001,0.0001,0.65,0.0001,0.75,0.0001,0.41,0.0001,0.0001,0.0001,0.43,0.0001,0.06,0.56,3.86,0.0001,0.63,0.0001,0.0001
329,0.51,0.0001,0.0001,0.0001,0.0001,0.0001,0.33,0.63,0.0001,0.81,3.72,0.0001,0.0001,0.85,1.38,1.73,1.05,0.6,0.0001,0.24,0.0001,1.24,0.0001,0.0001,0.0001,1.44,0.0001,0.0001,0.0001,0.76,0.0001,0.58,0.61,1.34,0.0001,0.0001,0.49,0.24,1.38,0.0001,0.31,0.59,0.0001,0.0001,0.0001,0.0001,0.75,0.0001,2.63,0.21,0.0001,0.0001,0.0001,0.4,0.0001,0.0001,0.0001,2.24,0.92,0.0001,0.0001,0.0001,0.0001,0.0001,0.47,0.0001,0.0001,1.37,0.0001,0.0001,0.85,1.73,0.0001,0.09,0.54,0.0001,2.22,0.0001,0.0001,0.0001,0.0001,0.0001,0.1,0.0001,0.19,0.0001,0.32,0.98,0.0001,0.0001,0.0001,0.0001,0.89,0.0001,0.21,0.0001,0.0001,0.0001,0.78,0.19,0.9,0.0001,0.85,1.56,3.18,0.99,0.06,0.0001,0.38
330,0.42,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.75,0.57,1.59,1.53,0.86,0.0001,2.55,0.47,0.0001,2.18,0.13,0.0001,0.0001,1.85,0.03,0.0001,0.12,0.07,0.0001,0.81,0.0001,0.63,0.0001,0.0001,0.06,0.81,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.75,0.0001,1.78,0.58,0.0001,0.42,0.0001,0.0001,0.0001,0.0001,0.89,0.9,1.89,0.0001,0.0001,0.0001,0.0001,0.0001,0.1,0.19,0.0001,0.1,0.91,0.0001,1.04,1.78,0.0001,0.95,0.0001,0.0001,2.82,0.0001,0.0001,0.0001,0.0001,2.77,0.0001,0.0001,0.0001,0.0001,0.15,0.0001,0.0001,0.0001,0.0001,0.0001,0.65,0.0001,0.75,0.42,0.0001,0.0001,0.0001,0.0001,0.43,0.0001,1.06,1.56,1.86,0.76,0.0001,0.0001,0.0001
331,0.51,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.75,0.0001,1.38,0.73,0.05,0.0001,6.19,0.0001,0.0001,2.24,0.87,0.0001,0.0001,0.44,0.0001,0.0001,0.0001,0.0001,0.0001,0.58,0.0001,0.34,0.0001,0.0001,0.0001,1.24,0.0001,0.95,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.75,0.0001,0.0001,0.21,0.57,0.13,0.0001,0.0001,0.0001,0.0001,0.0001,0.24,0.92,0.03,0.0001,0.0001,0.24,0.0001,0.0001,0.0001,0.0001,0.37,0.46,0.0001,1.85,0.73,0.0001,1.09,0.0001,0.0001,2.22,0.0001,0.0001,0.0001,0.0001,2.18,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.88,0.54,0.0001,0.0001,0.19,0.9,0.0001,0.0001,0.56,0.18,0.99,0.06,0.0001,0.38
332,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.45,0.0001,1.57,0.0001,0.75,0.0001,1.59,0.0001,0.0001,1.07,5.55,0.47,0.0001,1.18,0.0001,0.86,0.0001,0.0001,0.03,0.16,0.12,0.07,0.0001,0.81,0.0001,0.63,0.0001,0.0001,0.06,1.81,0.0001,0.96,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2.75,0.0001,0.0001,0.58,1.6,0.42,1.06,0.0001,0.0001,0.9,0.0001,0.0001,0.89,0.41,0.0001,0.0001,0.91,0.0001,0.1,1.19,0.0001,0.1,0.0001,0.001,0.04,0.0001,0.0001,0.95,0.0001,0.0001,0.0001,0.0001,0.0001,0.49,0.0001,0.0001,0.0001,0.0001,0.0001,0.33,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.65,0.32,0.0001,0.42,0.41,0.0001,0.0001,0.0001,0.43,0.0001,0.06,0.0001,0.0001,0.76,0.0001,0.0001,0.0001
333,0.0001,0.68,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.86,0.0001,0.72,0.0001,0.0001,0.0001,1.38,0.73,0.0001,0.0001,3.19,1.24,0.0001,0.24,0.0001,1.22,0.0001,0.0001,0.0001,0.0001,1.5,0.76,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.49,0.24,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2.48,3.75,0.0001,0.0001,0.21,0.57,1.13,0.54,0.0001,0.0001,0.65,0.0001,0.24,0.92,1.03,0.0001,0.0001,1.24,0.3,0.47,2.54,0.0001,0.37,1.46,0.0001,0.0001,0.0001,1.58,1.09,0.0001,0.0001,0.0001,0.98,0.0001,1.52,0.38,0.0001,1.1,0.0001,0.0001,0.55,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.89,1.67,0.0001,0.88,0.0001,0.0001,0.0001,0.19,0.0001,0.0001,0.85,0.0001,0.0001,0.99,0.06,0.0001,0.38
334,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.75,0.68,0.45,0.0001,0.0001,0.0001,0.75,0.57,0.59,1.53,0.0001,0.0001,0.55,2.47,0.0001,0.0001,0.13,0.0001,0.69,0.0001,0.03,0.16,1.12,1.07,0.47,0.0001,0.0001,0.0001,0.0001,0.0001,0.06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.64,1.54,4.32,2.75,0.0001,0.0001,0.58,0.0001,0.42,0.06,0.0001,0.0001,0.9,0.0001,0.0001,0.89,1.41,0.0001,0.0001,0.91,1.15,0.1,2.19,0.8,0.1,0.91,0.001,0.04,0.0001,0.0001,0.95,0.0001,0.0001,0.0001,1.33,0.0001,2.49,0.52,0.0001,0.96,0.0001,0.0001,0.0001,0.0001,1.8,0.75,0.0001,0.98,0.0001,0.0001,2.32,0.0001,0.42,0.0001,0.0001,0.0001,0.83,0.43,0.74,0.06,0.0001,0.0001,0.0001,0.63,0.0001,0.0001
335,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.33,0.63,0.86,0.0001,1.72,0.7,0.75,0.85,0.38,1.73,1.05,0.0001,0.19,1.24,0.74,0.24,0.0001,1.22,1.52,0.44,0.0001,0.0001,1.5,0.76,0.41,0.0001,0.0001,0.34,0.22,0.0001,0.0001,0.24,0.0001,0.0001,0.31,0.0001,0.38,1.44,1.87,3.48,1.75,0.0001,0.0001,0.21,0.0001,0.13,0.54,0.0001,0.0001,0.65,0.0001,0.0001,0.0001,0.03,0.0001,0.0001,0.0001,0.3,0.47,1.54,0.92,0.37,0.46,1.41,1.85,0.0001,0.0001,1.09,0.0001,0.0001,0.0001,0.98,0.0001,0.52,0.38,0.0001,0.1,0.0001,0.0001,0.0001,0.0001,1.98,0.3,0.62,1.61,0.0001,0.0001,1.67,0.0001,0.88,0.0001,0.0001,0.78,0.19,0.0001,0.0001,0.0001,0.56,0.18,0.0001,1.06,0.91,0.0001
336,0.0001,0.5,0.0001,0.0001,0.0001,0.0001,0.75,0.68,1.45,0.0001,2.57,0.75,0.75,0.57,0.0001,1.53,5.86,0.07,0.0001,0.47,1.32,0.0001,0.0001,0.0001,0.69,0.85,0.0001,0.0001,0.12,0.07,0.47,0.0001,0.0001,0.63,3.09,0.0001,0.06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.64,1.54,2.32,0.75,0.0001,0.0001,0.58,0.0001,1.42,0.06,0.0001,0.0001,0.0001,0.89,0.0001,0.0001,0.0001,0.0001,0.33,0.0001,0.15,0.1,1.19,0.8,0.1,0.0001,2.0,3.04,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.49,0.52,0.77,0.0001,0.0001,0.0001,0.0001,0.15,1.8,0.0001,0.05,1.98,0.0001,0.0001,1.32,0.0001,1.42,0.0001,0.0001,0.93,0.83,0.43,0.0001,0.0001,0.56,0.0001,0.0001,0.63,0.84,0.93
337,0.51,1.68,0.0001,0.72,0.0001,0.87,0.0001,0.63,0.0001,0.0001,0.72,0.7,0.75,0.0001,0.0001,0.0001,7.05,0.6,0.19,0.24,0.74,0.0001,0.0001,0.22,1.52,1.44,0.0001,0.0001,0.0001,0.0001,0.41,0.0001,0.0001,0.34,3.22,0.0001,0.0001,1.24,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.87,1.48,0.0001,0.0001,0.0001,0.21,0.0001,0.13,0.0001,0.4,0.0001,0.0001,1.59,0.24,0.0001,0.03,0.0001,0.96,0.24,0.0001,0.47,1.54,0.0001,0.0001,0.46,1.41,3.85,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.38,1.18,0.0001,0.0001,0.0001,0.0001,0.32,0.98,0.3,0.0001,0.61,0.0001,0.0001,0.67,0.21,0.0001,0.0001,0.0001,0.78,1.19,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.06,0.91,0.38
338,0.0001,1.5,0.0001,0.21,0.34,1.79,0.75,0.68,0.0001,0.0001,0.0001,0.75,0.75,1.57,0.0001,0.0001,2.86,0.07,0.0001,0.0001,0.32,0.18,0.0001,0.0001,0.69,0.85,0.0001,0.0001,0.0001,0.07,0.47,0.0001,0.0001,0.63,1.09,0.0001,0.0001,0.0001,0.0001,0.96,0.0001,0.0001,0.0001,0.0001,2.54,0.32,0.0001,0.0001,1.78,0.0001,0.0001,0.0001,0.0001,0.98,0.0001,0.0001,0.0001,0.9,0.0001,0.41,0.0001,1.33,0.91,0.0001,0.1,1.19,0.0001,0.0001,0.91,1.0,3.04,0.0001,0.0001,0.0001,0.0001,0.0001,1.82,0.0001,0.0001,0.0001,0.52,0.77,0.0001,0.0001,0.0001,0.0001,2.15,0.0001,0.75,0.05,0.0001,0.0001,0.0001,1.32,0.0001,0.0001,0.41,0.0001,0.0001,0.83,0.0001,0.0001,1.06,1.56,0.0001,0.0001,0.0001,0.84,0.93
339,0.0001,1.68,0.67,0.0001,0.0001,0.87,1.33,0.63,0.0001,0.0001,0.0001,0.7,0.75,1.85,0.0001,0.73,2.05,0.0001,0.0001,0.0001,0.0001,0.24,0.0001,0.22,0.52,0.44,0.0001,0.0001,0.0001,0.76,0.41,1.58,0.61,0.34,0.22,0.0001,0.0001,0.24,0.38,0.95,0.31,0.0001,0.38,0.0001,0.87,0.48,0.0001,0.0001,1.63,0.21,0.57,0.0001,0.0001,2.4,0.0001,0.65,0.0001,0.24,0.0001,1.03,0.0001,0.96,0.24,0.0001,0.0001,0.0001,0.0001,0.37,0.0001,0.41,2.85,0.0001,0.0001,2.09,0.0001,0.0001,3.22,0.0001,0.0001,0.0001,1.38,2.18,0.0001,0.0001,0.19,0.0001,2.32,0.0001,0.3,0.0001,0.0001,0.0001,0.0001,6.67,0.21,0.0001,0.54,0.0001,1.78,0.19,0.0001,0.0001,0.0001,1.56,0.0001,0.0001,0.0001,0.0001,1.38
340,0.0001,0.5,0.0001,0.21,0.34,0.79,0.0001,1.68,0.45,0.0001,0.0001,0.0001,0.75,1.57,0.59,0.53,0.86,0.07,0.55,0.0001,0.32,2.18,0.0001,0.0001,0.69,0.0001,0.0001,0.0001,0.0001,0.07,0.47,1.81,1.58,0.0001,1.09,0.0001,0.0001,0.0001,0.79,1.96,0.89,0.0001,0.97,0.0001,0.0001,0.0001,0.75,0.8,0.78,0.0001,0.0001,0.0001,0.06,1.98,0.0001,0.9,0.0001,0.9,0.0001,2.41,0.0001,0.0001,0.0001,0.0001,0.1,0.0001,0.0001,0.0001,0.0001,0.001,1.04,0.0001,0.96,1.95,0.24,0.0001,1.82,0.0001,0.0001,0.0001,0.0001,2.77,0.0001,0.0001,2.15,0.0001,3.15,0.0001,0.0001,0.05,0.98,0.0001,0.0001,15.32,0.0001,0.0001,0.41,0.0001,0.93,0.0001,0.0001,0.0001,0.06,0.56,0.0001,0.0001,0.0001,0.0001,1.93
341,0.51,0.0001,0.0001,0.0001,0.98,0.0001,0.33,0.63,0.0001,0.0001,0.0001,0.0001,0.0001,0.85,2.38,0.73,0.05,0.0001,0.19,0.0001,0.74,0.24,0.0001,0.0001,0.52,0.0001,0.0001,1.01,0.0001,0.0001,0.41,0.58,0.61,0.34,2.22,0.0001,0.0001,0.24,1.38,1.95,0.0001,0.0001,0.38,1.44,0.0001,0.48,0.0001,0.0001,0.0001,0.21,0.0001,0.0001,0.54,1.4,0.0001,0.65,0.59,1.24,0.92,0.03,0.0001,0.0001,0.0001,0.3,0.47,0.0001,0.0001,0.0001,0.0001,0.41,0.85,0.0001,0.0001,2.09,1.54,0.0001,0.22,0.98,0.0001,0.52,0.38,2.18,0.0001,0.16,3.19,0.0001,2.32,0.0001,0.0001,0.0001,0.61,0.0001,0.0001,12.67,1.21,0.0001,0.54,0.0001,1.78,0.19,0.0001,0.0001,0.85,0.0001,2.18,0.0001,0.0001,0.0001,1.38
342,0.42,0.0001,0.31,1.21,0.34,0.0001,0.0001,0.68,0.45,0.0001,0.0001,0.0001,0.0001,2.57,1.59,0.53,0.0001,0.07,0.0001,0.0001,0.32,1.18,0.0001,0.0001,1.69,0.85,0.0001,0.16,0.0001,0.0001,0.0001,0.81,0.58,0.0001,2.09,0.0001,0.0001,0.0001,0.0001,0.96,0.0001,0.0001,0.0001,2.64,0.0001,0.32,0.0001,0.0001,0.0001,0.58,0.0001,0.0001,0.06,1.98,0.0001,0.0001,2.89,0.0001,0.0001,0.0001,0.33,0.0001,0.0001,0.0001,0.1,0.19,0.0001,0.0001,0.0001,1.0,0.0001,0.0001,0.0001,0.0001,1.24,0.51,1.82,1.33,0.0001,0.0001,0.52,1.77,0.96,0.99,1.15,1.33,1.15,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.32,0.75,0.0001,0.41,0.0001,0.93,0.0001,0.0001,0.74,0.0001,0.0001,3.86,0.0001,0.0001,0.0001,0.93
343,0.51,1.68,0.67,0.0001,0.98,0.0001,0.33,1.63,0.0001,0.0001,0.72,0.7,0.0001,2.85,0.38,0.0001,0.0001,0.0001,0.0001,1.24,0.74,1.24,0.0001,0.0001,0.52,1.44,0.0001,1.01,0.5,0.76,0.0001,0.0001,0.0001,0.0001,1.22,0.0001,0.0001,0.0001,0.38,0.95,0.0001,0.0001,0.0001,4.44,0.87,2.48,0.0001,0.0001,0.0001,0.21,0.57,0.13,0.0001,1.4,0.0001,0.0001,3.59,0.24,0.0001,0.0001,0.0001,0.0001,1.24,0.0001,0.47,0.0001,0.0001,0.0001,0.0001,0.41,0.0001,1.73,0.0001,0.0001,0.0001,1.91,1.22,0.0001,0.0001,0.0001,0.0001,1.18,2.1,3.16,0.0001,0.55,0.32,0.98,0.0001,0.0001,0.0001,0.0001,0.89,1.67,0.21,0.88,0.0001,0.0001,0.78,0.19,0.0001,0.0001,0.0001,0.0001,4.18,0.0001,0.06,0.0001,0.0001
344,0.42,1.5,0.31,0.0001,0.34,0.0001,0.75,1.68,0.45,0.0001,2.57,0.0001,0.0001,1.57,0.0001,0.0001,0.86,0.0001,0.0001,1.47,0.0001,0.18,0.0001,0.0001,0.69,0.0001,0.0001,1.16,0.12,0.07,0.47,0.0001,0.0001,0.0001,1.09,0.9,0.06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3.64,0.54,1.32,0.0001,0.8,0.0001,0.0001,1.6,0.42,0.0001,0.0001,0.0001,0.0001,2.89,0.0001,0.0001,0.0001,0.0001,0.0001,1.91,0.15,0.1,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,1.78,0.0001,0.0001,0.0001,0.51,1.82,0.0001,0.0001,0.0001,0.0001,0.77,1.96,2.99,0.0001,0.33,0.15,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.32,0.0001,0.42,0.41,0.0001,0.0001,0.0001,0.43,0.74,0.06,0.56,1.86,0.76,0.0001,0.0001,0.0001
